ORDERDATE,SALES
2021-07-12,30378.14
2021-07-12,30796.07
2021-07-12,41415.34
2021-07-13,45581.53
2021-07-13,44891.8
2021-07-13,42130.26
2021-07-14,47048.02
2021-07-15,42718.48
2021-07-15,30934.53
2021-07-16,46165.42
2021-07-16,42429.89
2021-07-17,46932.86
2021-07-17,57918.32
2021-07-17,60877.91
2021-07-18,44727.12
2021-07-18,114326.33
2021-07-19,43735.13
2021-07-19,50655.77
2021-07-19,44272.57
2021-07-20,50063.5
2021-07-20,117451.29
2021-07-21,34938.78
2021-07-21,38969.28
2021-07-21,36766.74
2021-07-21,109942.02
2021-07-22,33364.16
2021-07-22,100093.88
2021-07-23,45502.58
2021-07-23,43241.85
2021-07-24,45806.23
2021-07-25,52574.25
2021-07-25,54219.08
2021-07-25,59264.77
2021-07-26,47718.7
2021-07-26,46011.98
2021-07-26,34765.88
2021-07-27,42279.27
2021-07-27,37294.78
2021-07-27,35864.87
2021-07-28,45720.82
2021-07-29,33136.35
2021-07-30,44060.38
2021-07-30,46329.32
2021-07-30,77443.13
2021-07-31,45052.26
2021-07-31,58553.26
2021-08-01,56712.63
2021-08-01,58991.62
2021-08-01,50243.04
2021-08-02,41296.71
2021-08-02,48886.87
2021-08-02,41667.79
2021-08-03,34066.64
2021-08-03,35818.03
2021-08-03,33398.15
2021-08-04,47069.1
2021-08-05,37143.92
2021-08-06,46806.55
2021-08-07,51497.66
2021-08-07,43319.39
2021-08-08,45789.92
2021-08-08,40412.0
2021-08-09,43089.36
2021-08-09,36708.07
2021-08-09,48158.86
2021-08-10,49860.26
2021-08-10,45393.26
2021-08-11,43979.09
2021-08-11,33365.05
2021-08-11,34829.51
2021-08-12,42285.22
2021-08-13,37770.85
2021-08-13,44353.11
2021-08-13,45628.98
2021-08-14,43458.82
2021-08-15,42549.7
2021-08-16,38093.22
2021-08-17,35059.27
2021-08-17,38683.26
2021-08-18,50648.92
2021-08-19,48882.2
2021-08-19,42293.95
2021-08-19,51139.67
2021-08-20,35925.57
2021-08-20,45554.3
2021-08-21,55281.62
2021-08-21,49471.39
2021-08-22,52260.44
2021-08-22,51403.49
2021-08-23,48579.31
2021-08-23,37488.08
2021-08-23,45262.24
2021-08-24,35568.03
2021-08-25,38268.0
2021-08-25,35226.14
2021-08-25,35247.36
2021-08-26,45260.03
2021-08-27,39430.94
2021-08-28,68008.23
2021-08-28,61331.76
2021-08-28,61583.94
2021-08-29,48914.86
2021-08-29,97040.87
2021-08-30,40089.19
2021-08-30,51603.36
2021-08-30,40162.24
2021-08-31,42089.55
2021-08-31,42554.26
2021-09-01,27739.96
2021-09-02,35960.48
2021-09-03,33765.16
2021-09-03,28490.8
2021-09-03,31225.51
2021-09-04,41189.02
2021-09-05,43109.13
2021-09-05,32261.24
2021-09-06,39267.57
2021-09-07,37164.1
2021-09-07,33139.04
2021-09-07,33496.63
2021-09-08,35884.24
2021-09-08,29706.49
2021-09-08,32134.4
2021-09-09,30078.98
2021-09-10,32779.99
2021-09-11,40129.09
2021-09-12,47037.75
2021-09-13,40921.77
2021-09-13,41695.85
2021-09-13,34103.23
2021-09-14,26993.73
2021-09-14,28274.37
2021-09-15,30807.2
2021-09-15,35307.29
2021-09-15,36874.89
2021-09-16,32379.61
2021-09-16,33019.86
2021-09-16,32354.46
2021-09-16,77039.95
2021-09-17,30362.05
2021-09-18,40686.61
2021-09-18,35426.33
2021-09-18,32455.75
2021-09-19,41899.36
2021-09-20,33710.39
2021-09-21,30816.45
2021-09-21,33281.88
2021-09-22,39728.16
2021-09-22,28104.92
2021-09-22,37768.83
2021-09-23,40227.36
2021-09-23,39177.26
2021-09-24,39834.6
2021-09-24,34334.47
2021-09-25,46701.77
2021-09-25,39687.41
2021-09-25,42804.32
2021-09-26,40647.03
2021-09-26,53634.84
2021-09-26,54139.47
2021-09-27,29852.31
2021-09-27,37444.24
2021-09-28,27975.99
2021-09-28,32183.91
2021-09-29,43819.66
2021-09-29,37369.18
2021-09-29,30465.36
2021-09-30,35115.15
2021-10-01,37971.05
2021-10-02,37041.38
2021-10-02,46018.32
2021-10-03,47596.5
2021-10-03,48515.47
2021-10-04,29984.19
2021-10-04,42077.96
2021-10-05,28058.82
2021-10-05,36306.14
2021-10-05,30992.56
2021-10-06,38223.98
2021-10-07,34361.53
2021-10-08,29318.49
2021-10-08,33685.41
2021-10-08,25724.87
2021-10-09,32015.21
2021-10-09,37715.05
2021-10-09,43374.33
2021-10-10,37028.72
2021-10-11,39514.34
2021-10-11,31660.39
2021-10-11,33973.83
2021-10-11,62907.29
2021-10-12,37013.23
2021-10-13,33156.1
2021-10-13,29193.04
2021-10-14,35813.3
2021-10-15,30028.42
2021-10-15,33004.03
2021-10-15,29366.32
2021-10-16,40651.44
2021-10-17,50444.38
2021-10-18,42334.62
2021-10-19,36114.84
2021-10-19,29685.32
2021-10-19,38865.51
2021-10-20,33755.46
2021-10-20,27629.34
2021-10-21,38756.41
2021-10-22,42887.97
2021-10-22,30406.59
2021-10-23,41141.32
2021-10-24,30436.37
2021-10-24,37016.5
2021-10-24,41478.05
2021-10-25,35883.34
2021-10-25,35358.59
2021-10-25,38221.43
2021-10-26,42589.23
2021-10-27,38458.62
2021-10-27,29867.87
2021-10-28,36460.62
2021-10-28,34613.78
2021-10-28,25409.55
2021-10-29,26582.73
2021-10-29,27181.77
2021-10-30,34075.46
2021-10-30,31602.57
2021-10-31,40201.62
2021-10-31,94998.32
2021-11-01,30717.34
2021-11-01,36897.78
2021-11-01,33514.09
2021-11-02,29872.23
2021-11-02,35872.94
2021-11-03,36739.74
2021-11-03,29223.45
2021-11-03,75135.01
2021-11-04,30507.64
2021-11-04,32184.17
2021-11-05,36383.26
2021-11-05,26082.22
2021-11-05,28130.17
2021-11-06,43607.61
2021-11-06,49555.86
2021-11-06,37829.07
2021-11-07,37699.5
2021-11-08,27663.7
2021-11-08,86759.32
2021-11-09,34461.32
2021-11-10,33019.06
2021-11-10,34053.78
2021-11-11,30682.56
2021-11-11,30719.46
2021-11-11,31460.0
2021-11-12,36621.94
2021-11-13,43108.15
2021-11-14,49459.42
2021-11-14,46740.84
2021-11-14,51120.01
2021-11-15,28370.27
2021-11-15,39641.68
2021-11-15,27363.65
2021-11-16,37285.18
2021-11-16,38588.96
2021-11-16,37316.06
2021-11-17,35934.02
2021-11-17,34372.85
2021-11-17,40017.46
2021-11-17,97405.73
2021-11-18,29281.52
2021-11-18,26784.79
2021-11-18,33536.37
2021-11-19,30832.71
2021-11-19,36172.06
2021-11-19,43896.43
2021-11-20,37631.02
2021-11-20,63900.82
2021-11-21,43351.99
2021-11-21,40653.99
2021-11-22,38458.44
2021-11-22,40208.12
2021-11-22,32371.94
2021-11-23,31269.16
2021-11-24,32865.22
2021-11-24,41831.05
2021-11-25,34313.86
2021-11-25,34554.47
2021-11-26,38189.06
2021-11-27,41084.39
2021-11-28,40093.99
2021-11-29,30287.56
2021-11-29,31116.3
2021-11-29,32228.74
2021-11-30,36424.95
2021-12-01,35123.09
2021-12-01,43062.62
2021-12-02,38887.13
2021-12-02,44783.89
2021-12-02,47792.63
2021-12-03,37274.81
2021-12-03,42357.91
2021-12-03,39108.46
2021-12-04,44343.41
2021-12-04,48944.01
2021-12-04,55646.11
2021-12-05,42077.11
2021-12-05,57612.19
2021-12-05,113890.73
2021-12-06,40465.61
2021-12-06,46047.37
2021-12-06,44884.82
2021-12-07,37456.4
2021-12-07,36399.68
2021-12-07,47157.07
2021-12-08,49510.87
2021-12-09,34498.1
2021-12-09,38792.38
2021-12-09,49555.45
2021-12-10,36387.97
2021-12-10,37721.14
2021-12-10,48120.49
2021-12-11,58197.72
2021-12-12,55145.92
2021-12-12,45668.39
2021-12-12,60321.39
2021-12-13,46168.21
2021-12-13,41466.61
2021-12-14,47505.28
2021-12-15,37220.85
2021-12-15,41533.99
2021-12-16,39400.55
2021-12-17,44992.81
2021-12-17,51933.42
2021-12-17,48124.23
2021-12-18,58496.91
2021-12-19,65508.29
2021-12-20,50026.92
2021-12-20,45365.63
2021-12-20,39282.11
2021-12-21,36944.35
2021-12-21,38248.0
2021-12-21,40242.59
2021-12-22,37156.82
2021-12-23,37465.84
2021-12-23,43305.49
2021-12-24,48297.1
2021-12-24,35444.02
2021-12-24,36786.6
2021-12-25,57049.85
2021-12-25,47401.77
2021-12-25,44186.2
2021-12-26,57087.82
2021-12-27,46350.72
2021-12-28,50760.9
2021-12-28,39169.44
2021-12-29,35227.31
2021-12-29,46547.74
2021-12-29,44330.77
2021-12-30,44636.99
2021-12-30,40377.06
2021-12-31,36555.07
2021-12-31,46717.14
2022-01-01,55029.3
2022-01-02,62321.8
2022-01-02,53763.33
2022-01-02,61173.88
2022-01-03,37546.44
2022-01-03,38958.93
2022-01-03,34648.97
2022-01-04,40652.79
2022-01-04,44584.01
2022-01-04,37509.13
2022-01-05,38031.96
2022-01-05,46036.67
2022-01-05,34207.47
2022-01-06,37463.53
2022-01-07,47520.71
2022-01-07,42272.03
2022-01-07,50245.88
2022-01-08,42240.53
2022-01-09,53581.11
2022-01-09,53671.25
2022-01-10,34667.91
2022-01-11,40007.16
2022-01-12,46267.62
2022-01-12,47184.6
2022-01-13,48352.21
2022-01-13,46357.68
2022-01-13,46615.29
2022-01-14,42505.37
2022-01-14,36973.72
2022-01-15,49801.27
2022-01-15,43774.57
2022-01-16,57279.76
2022-01-17,43839.86
2022-01-18,38111.63
2022-01-18,35510.74
2022-01-18,36466.9
2022-01-19,33488.1
2022-01-20,46623.36
2022-01-20,40171.42
2022-01-21,45816.23
2022-01-22,43576.41
2022-01-22,57165.36
2022-01-22,47868.53
2022-01-23,42372.75
2022-01-23,41062.12
2022-01-23,116589.46
2022-01-24,32274.29
2022-01-24,37296.74
2022-01-24,45507.25
2022-01-25,43815.13
2022-01-25,47518.28
2022-01-26,47742.33
2022-01-26,49994.19
2022-01-27,50296.86
2022-01-27,133680.19
2022-01-28,44074.2
2022-01-28,45707.58
2022-01-28,41315.31
2022-01-29,62741.44
2022-01-29,46066.35
2022-01-29,49022.49
2022-01-30,56588.46
2022-01-31,45426.71
2022-02-01,24380.56
2022-02-02,29560.51
2022-02-02,38660.72
2022-02-02,38368.47
2022-02-03,29510.73
2022-02-04,34060.8
2022-02-05,40203.59
2022-02-05,35267.83
2022-02-05,28865.23
2022-02-06,39916.27
2022-02-06,36931.12
2022-02-06,49249.74
2022-02-07,31934.79
2022-02-07,26773.31
2022-02-07,23796.12
2022-02-08,30414.38
2022-02-09,37731.53
2022-02-09,32172.49
2022-02-10,25451.56
2022-02-10,31975.96
2022-02-11,32455.85
2022-02-12,38625.52
2022-02-13,46296.06
2022-02-14,25955.26
2022-02-14,31213.45
2022-02-14,28740.85
2022-02-15,28201.83
2022-02-15,34373.33
2022-02-15,33786.38
2022-02-16,27209.35
2022-02-16,35604.03
2022-02-16,26255.29
2022-02-17,27925.69
2022-02-18,32436.7
2022-02-18,25476.13
2022-02-18,34416.3
2022-02-19,33951.23
2022-02-19,36265.72
2022-02-20,38310.09
2022-02-21,30550.43
2022-02-21,33961.54
2022-02-21,33306.93
2022-02-22,31671.97
2022-02-23,35173.58
2022-02-23,27734.91
2022-02-23,28501.14
2022-02-24,39497.39
2022-02-24,30070.34
2022-02-25,28997.6
2022-02-26,43106.87
2022-02-26,45576.51
2022-02-26,40575.63
2022-02-27,32284.62
2022-02-27,42093.47
2022-02-27,40840.64
2022-02-28,26974.77
2022-03-01,41683.05
2022-03-01,42770.8
2022-03-01,39897.32
2022-03-02,29508.38
2022-03-02,38279.97
2022-03-02,40411.8
2022-03-03,42810.18
2022-03-03,38926.68
2022-03-04,30142.19
2022-03-04,56122.51
2022-03-05,44638.94
2022-03-05,33066.61
2022-03-06,42521.97
2022-03-06,37172.73
2022-03-06,33569.55
2022-03-07,33057.96
2022-03-07,39334.57
2022-03-08,38268.95
2022-03-09,36338.21
2022-03-10,39091.12
2022-03-10,37094.98
2022-03-10,89751.87
2022-03-11,43675.53
2022-03-11,41691.46
2022-03-12,36952.1
2022-03-12,46759.55
2022-03-13,48542.27
2022-03-14,36756.46
2022-03-14,40433.1
2022-03-14,35897.7
2022-03-15,35338.78
2022-03-15,29703.58
2022-03-15,39731.33
2022-03-16,40687.84
2022-03-17,38729.01
2022-03-17,28400.57
2022-03-18,41676.85
2022-03-19,48684.06
2022-03-19,36252.62
2022-03-19,42559.2
2022-03-20,51269.27
2022-03-21,38085.48
2022-03-21,38382.8
2022-03-21,38832.09
2022-03-22,40649.07
2022-03-22,39014.72
2022-03-22,72874.51
2022-03-23,27300.46
2022-03-24,39087.51
2022-03-24,36737.53
2022-03-24,37533.86
2022-03-25,28316.93
2022-03-25,34741.93
2022-03-25,31065.32
2022-03-26,49777.67
2022-03-26,39378.66
2022-03-26,37836.22
2022-03-27,44013.38
2022-03-28,37660.99
2022-03-28,36420.83
2022-03-28,32028.72
2022-03-29,34637.69
2022-03-29,31582.32
2022-03-29,32706.85
2022-03-30,32902.15
2022-03-31,35589.17
2022-03-31,38285.79
2022-04-01,38877.09
2022-04-01,32642.96
2022-04-02,43545.55
2022-04-03,53192.09
2022-04-03,56674.18
2022-04-04,34749.17
2022-04-05,36012.31
2022-04-06,32491.41
2022-04-06,36307.06
2022-04-06,33485.52
2022-04-07,36408.07
2022-04-07,44437.88
2022-04-07,30617.42
2022-04-08,35412.6
2022-04-08,31487.95
2022-04-08,35500.88
2022-04-09,55034.2
2022-04-09,55229.06
2022-04-09,37271.51
2022-04-10,43156.05
2022-04-10,50965.24
2022-04-11,41134.84
2022-04-11,32946.42
2022-04-12,40698.61
2022-04-12,30231.28
2022-04-12,32514.82
2022-04-13,39190.69
2022-04-13,39922.89
2022-04-14,33329.81
2022-04-14,29365.38
2022-04-14,38742.03
2022-04-15,36560.81
2022-04-15,86171.6
2022-04-16,33392.58
2022-04-16,42575.54
2022-04-17,36463.79
2022-04-17,36542.21
2022-04-17,48023.96
2022-04-18,35857.47
2022-04-18,27448.03
2022-04-19,42263.09
2022-04-20,28480.2
2022-04-20,39192.05
2022-04-20,37881.72
2022-04-21,35897.3
2022-04-21,36269.51
2022-04-22,42896.43
2022-04-22,39606.25
2022-04-23,51730.58
2022-04-24,49459.18
2022-04-24,39342.98
2022-04-25,45083.16
2022-04-26,40197.8
2022-04-26,39028.38
2022-04-26,33737.62
2022-04-27,33343.68
2022-04-28,45942.46
2022-04-28,34934.24
2022-04-29,36018.74
2022-04-29,39103.66
2022-04-30,40303.03
2022-05-01,49179.6
2022-05-01,43585.45
2022-05-02,27926.46
2022-05-03,34892.99
2022-05-03,42332.59
2022-05-04,33868.75
2022-05-04,40240.98
2022-05-04,38385.06
2022-05-05,30071.89
2022-05-05,31732.93
2022-05-05,28860.25
2022-05-06,42964.23
2022-05-06,37694.29
2022-05-06,37994.5
2022-05-07,36637.29
2022-05-07,44690.54
2022-05-07,42758.4
2022-05-08,43583.43
2022-05-09,39292.19
2022-05-09,41919.47
2022-05-10,32768.52
2022-05-10,38633.04
2022-05-10,39826.52
2022-05-11,30857.66
2022-05-12,30246.23
2022-05-13,30398.52
2022-05-13,27723.02
2022-05-13,38646.46
2022-05-14,48547.77
2022-05-15,45067.72
2022-05-16,34398.47
2022-05-17,38861.11
2022-05-17,35871.75
2022-05-18,42093.62
2022-05-19,31715.4
2022-05-19,36590.92
2022-05-20,33605.66
2022-05-20,34300.06
2022-05-20,33757.75
2022-05-21,46137.88
2022-05-21,48033.66
2022-05-21,45309.15
2022-05-22,38522.4
2022-05-22,38882.13
2022-05-22,38379.23
2022-05-23,34325.74
2022-05-24,34997.82
2022-05-25,27767.36
2022-05-26,39369.8
2022-05-26,37926.25
2022-05-27,41056.75
2022-05-27,34049.74
2022-05-27,35843.33
2022-05-28,43276.41
2022-05-28,35168.49
2022-05-28,39520.3
2022-05-29,45225.33
2022-05-30,42321.94
2022-05-31,33312.47
2022-05-31,32728.96
2022-05-31,33689.97
2022-05-31,94851.73
2022-06-01,36781.22
2022-06-01,38121.8
2022-06-01,43055.67
2022-06-02,51474.22
2022-06-02,36799.33
2022-06-03,36598.53
2022-06-03,42237.34
2022-06-04,48471.96
2022-06-05,71948.42
2022-06-05,70694.3
2022-06-06,48842.97
2022-06-06,38239.83
2022-06-06,37134.28
2022-06-07,41207.44
2022-06-07,53861.34
2022-06-08,49470.42
2022-06-08,40260.97
2022-06-08,38590.45
2022-06-09,50925.84
2022-06-09,68938.36
2022-06-10,47362.08
2022-06-11,56575.24
2022-06-11,60749.13
2022-06-11,64201.56
2022-06-12,55569.41
2022-06-13,50731.1
2022-06-14,51154.68
2022-06-15,39882.16
2022-06-15,44853.68
2022-06-16,51084.62
2022-06-17,42571.86
2022-06-18,46865.47
2022-06-18,44660.39
2022-06-18,56867.35
2022-06-19,58903.98
2022-06-20,47170.75
2022-06-20,41263.1
2022-06-21,33478.23
2022-06-21,41517.83
2022-06-21,39056.76
2022-06-22,38770.86
2022-06-22,43397.99
2022-06-22,43562.38
2022-06-22,128463.84
2022-06-23,38742.41
2022-06-24,38554.85
2022-06-25,46755.4
2022-06-25,59443.61
2022-06-25,46637.81
2022-06-26,59911.46
2022-06-27,48816.4
2022-06-27,36125.28
2022-06-28,34716.59
2022-06-28,44878.18
2022-06-29,41858.38
2022-06-29,38164.26
2022-06-29,42355.03
2022-06-30,47350.38
2022-06-30,48061.1
2022-07-01,39041.66
2022-07-01,38495.75
2022-07-02,48117.73
2022-07-02,60115.82
2022-07-02,64997.82
2022-07-03,59971.94
2022-07-03,53754.07
2022-07-03,51085.93
2022-07-04,34710.99
2022-07-05,36161.62
2022-07-05,36115.09
2022-07-06,51334.27
2022-07-06,40737.56
2022-07-06,50589.68
2022-07-07,37168.79
2022-07-07,36358.3
2022-07-07,37513.44
2022-07-08,47571.56
2022-07-09,52540.93
2022-07-09,52384.67
2022-07-09,53426.93
2022-07-09,88780.94
2022-07-10,58680.37
2022-07-10,57458.38
2022-07-10,46227.94
2022-07-11,36060.56
2022-07-11,41249.7
2022-07-12,44960.12
2022-07-12,43605.63
2022-07-13,38736.84
2022-07-14,44950.49
2022-07-14,37913.85
2022-07-14,35727.21
2022-07-15,50481.77
2022-07-15,46460.64
2022-07-15,48440.63
2022-07-16,55130.2
2022-07-16,60099.74
2022-07-16,44018.21
2022-07-17,54611.12
2022-07-17,59594.92
2022-07-17,59820.06
2022-07-18,42500.33
2022-07-18,32292.89
2022-07-18,40100.62
2022-07-19,35225.54
2022-07-20,39457.35
2022-07-21,49574.61
2022-07-22,37645.53
2022-07-23,63517.55
2022-07-23,51427.19
2022-07-23,117347.76
2022-07-24,56748.61
2022-07-25,46840.89
2022-07-25,50822.98
2022-07-25,41707.68
2022-07-26,46687.26
2022-07-26,51879.8
2022-07-26,39642.67
2022-07-27,45302.25
2022-07-27,38264.32
2022-07-28,47534.22
2022-07-29,42730.5
2022-07-29,44960.42
2022-07-29,38754.59
2022-07-30,51411.8
2022-07-30,56115.68
2022-07-30,66916.13
2022-07-31,64695.51
2022-07-31,64375.9
2022-08-01,51579.19
2022-08-02,47851.9
2022-08-02,41486.95
2022-08-02,39706.96
2022-08-03,37068.18
2022-08-03,48580.31
2022-08-04,47885.62
2022-08-04,97420.59
2022-08-05,52069.85
2022-08-05,38270.66
2022-08-06,42858.06
2022-08-06,51020.9
2022-08-07,45643.05
2022-08-08,44732.15
2022-08-08,43662.53
2022-08-09,42069.19
2022-08-09,43170.76
2022-08-09,36133.53
2022-08-10,46539.78
2022-08-11,51564.03
2022-08-11,52089.6
2022-08-11,52955.67
2022-08-12,42231.3
2022-08-12,45840.35
2022-08-13,41927.37
2022-08-13,46965.9
2022-08-14,70479.45
2022-08-14,57440.67
2022-08-14,52980.6
2022-08-15,40765.26
2022-08-15,35945.39
2022-08-16,44384.54
2022-08-16,40302.7
2022-08-17,45953.65
2022-08-17,46629.59
2022-08-17,33631.18
2022-08-18,43909.26
2022-08-18,41315.95
2022-08-18,48171.37
2022-08-19,40150.55
2022-08-19,51864.1
2022-08-20,41863.76
2022-08-21,56199.6
2022-08-21,50845.05
2022-08-22,50982.54
2022-08-22,46089.09
2022-08-23,44418.39
2022-08-23,48467.31
2022-08-24,46431.06
2022-08-25,43423.11
2022-08-25,38360.31
2022-08-26,38965.08
2022-08-26,45185.61
2022-08-26,39125.64
2022-08-27,51234.34
2022-08-27,42654.17
2022-08-28,42663.74
2022-08-28,50030.3
2022-08-29,37454.14
2022-08-29,41669.03
2022-08-30,36929.93
2022-08-30,38998.32
2022-08-30,49147.47
2022-08-31,46036.71
2022-09-01,28205.39
2022-09-02,37648.37
2022-09-03,42937.4
2022-09-04,46734.63
2022-09-05,34856.07
2022-09-05,29954.65
2022-09-05,38907.94
2022-09-06,45216.18
2022-09-07,43025.86
2022-09-08,43889.39
2022-09-08,35870.04
2022-09-08,42758.71
2022-09-09,33550.55
2022-09-09,44029.46
2022-09-10,40567.03
2022-09-10,45032.5
2022-09-11,47001.4
2022-09-11,38215.48
2022-09-12,34155.29
2022-09-13,31491.44
2022-09-13,45398.12
2022-09-13,44959.08
2022-09-14,30081.7
2022-09-14,29353.11
2022-09-14,30914.4
2022-09-15,30765.41
2022-09-16,42261.27
2022-09-17,53305.98
2022-09-17,59799.01
2022-09-17,53826.72
2022-09-18,53001.49
2022-09-19,31126.59
2022-09-20,30778.84
2022-09-21,37767.22
2022-09-21,40872.41
2022-09-22,46277.58
2022-09-22,31475.83
2022-09-22,37562.3
2022-09-23,33181.76
2022-09-24,46097.89
2022-09-24,52065.23
2022-09-25,35446.01
2022-09-25,50360.3
2022-09-25,37477.93
2022-09-26,40661.87
2022-09-27,45358.57
2022-09-27,38935.16
2022-09-28,45822.85
2022-09-28,34733.85
2022-09-28,36529.46
2022-09-29,28024.58
2022-09-29,34224.98
2022-09-29,34033.67
2022-09-30,33731.54
2022-10-01,49126.95
2022-10-01,52991.02
2022-10-01,42067.91
2022-10-02,40584.39
2022-10-02,44152.68
2022-10-03,41697.69
2022-10-04,34630.58
2022-10-05,30623.02
2022-10-05,37953.63
2022-10-06,33158.12
2022-10-07,40949.62
2022-10-07,35771.58
2022-10-07,38483.15
2022-10-07,101108.26
2022-10-08,40480.99
2022-10-09,41196.39
2022-10-10,45948.65
2022-10-11,31325.32
2022-10-12,36371.21
2022-10-12,41670.63
2022-10-12,33800.81
2022-10-13,39772.58
2022-10-14,31940.4
2022-10-14,44147.16
2022-10-15,53876.3
2022-10-15,44661.3
2022-10-15,46302.18
2022-10-16,41881.54
2022-10-16,40469.87
2022-10-16,45495.02
2022-10-17,35171.69
2022-10-17,38513.38
2022-10-17,32633.43
2022-10-18,41047.51
2022-10-19,36982.41
2022-10-19,34407.67
2022-10-20,28491.49
2022-10-20,35394.08
2022-10-20,29008.07
2022-10-21,37859.39
2022-10-21,40738.43
2022-10-21,41893.2
2022-10-22,39481.69
2022-10-22,39610.45
2022-10-23,42479.85
2022-10-23,39338.64
2022-10-23,43999.34
2022-10-24,39885.77
2022-10-24,29463.66
2022-10-24,96748.25
2022-10-25,36420.21
2022-10-25,35401.11
2022-10-26,35488.53
2022-10-27,33926.4
2022-10-27,56356.61
2022-10-28,41552.17
2022-10-28,32398.21
2022-10-28,30401.63
2022-10-29,45318.42
2022-10-30,44162.91
2022-10-31,32258.5
2022-10-31,38045.48
2022-10-31,31122.72
2022-11-01,42248.48
2022-11-02,40454.12
2022-11-03,39014.53
2022-11-03,34959.05
2022-11-04,36135.93
2022-11-04,44579.25
2022-11-04,31185.31
2022-11-05,45012.41
2022-11-06,39167.97
2022-11-07,33556.12
2022-11-08,34301.03
2022-11-08,39660.12
2022-11-09,32282.25
2022-11-09,38132.88
2022-11-10,38205.39
2022-11-11,39513.93
2022-11-11,38515.12
2022-11-11,37980.81
2022-11-12,34652.06
2022-11-13,49316.54
2022-11-14,40538.93
2022-11-14,39521.48
2022-11-14,44865.87
2022-11-15,37391.79
2022-11-16,37220.8
2022-11-16,40671.57
2022-11-16,94918.63
2022-11-17,35351.51
2022-11-17,29970.72
2022-11-17,28474.21
2022-11-18,35892.56
2022-11-19,47802.29
2022-11-20,50976.31
2022-11-21,40196.06
2022-11-21,43780.98
2022-11-22,31627.53
2022-11-22,35198.07
2022-11-22,36781.11
2022-11-23,45531.97
2022-11-23,35028.65
2022-11-24,42492.02
2022-11-24,31919.29
2022-11-24,43122.52
2022-11-25,43004.65
2022-11-25,43151.17
2022-11-26,44712.06
2022-11-26,48603.14
2022-11-27,39200.49
2022-11-28,45323.61
2022-11-28,44419.71
2022-11-28,44846.42
2022-11-29,35134.81
2022-11-30,43392.72
2022-11-30,32068.79
2022-12-01,42154.26
2022-12-02,45093.08
2022-12-03,68589.89
2022-12-03,190935.64
2022-12-04,57588.43
2022-12-04,58678.74
2022-12-05,41030.25
2022-12-05,46646.05
2022-12-05,48291.67
2022-12-05,118641.3
2022-12-06,35246.12
2022-12-06,45689.25
2022-12-07,39215.66
2022-12-07,41598.98
2022-12-08,39084.91
2022-12-08,48295.45
2022-12-08,52421.46
2022-12-09,33748.83
2022-12-09,44136.3
2022-12-10,49295.82
2022-12-10,56466.16
2022-12-10,48642.81
2022-12-11,52827.11
2022-12-11,45063.4
2022-12-11,62459.76
2022-12-11,144438.15
2022-12-12,51802.29
2022-12-12,50627.8
2022-12-13,40577.1
2022-12-14,46896.46
2022-12-15,42346.01
2022-12-15,48527.08
2022-12-16,45055.5
2022-12-16,52294.22
2022-12-16,39966.17
2022-12-17,64471.63
2022-12-18,63211.05
2022-12-19,42577.07
2022-12-19,37519.03
2022-12-19,51130.74
2022-12-20,51335.95
2022-12-20,46959.49
2022-12-20,51258.9
2022-12-21,36739.11
2022-12-21,38104.83
2022-12-21,52402.9
2022-12-22,51196.18
2022-12-22,39731.89
2022-12-22,45661.74
2022-12-23,54699.01
2022-12-23,46953.34
2022-12-24,55939.0
2022-12-24,54263.89
2022-12-24,53439.88
2022-12-25,63752.0
2022-12-25,58467.0
2022-12-25,55672.38
2022-12-26,55718.05
2022-12-27,40240.55
2022-12-28,45557.96
2022-12-28,44064.94
2022-12-29,45794.78
2022-12-29,44950.42
2022-12-30,39375.3
2022-12-30,45246.31
2022-12-31,50298.32
2022-12-31,52597.66
2022-12-31,55970.0
2023-01-01,53958.01
2023-01-02,49687.81
2023-01-03,52934.03
2023-01-03,53278.88
2023-01-03,47134.08
2023-01-04,41678.14
2023-01-04,41276.84
2023-01-05,48690.82
2023-01-05,50870.87
2023-01-06,34652.1
2023-01-06,46665.87
2023-01-07,50939.1
2023-01-07,58238.29
2023-01-07,46603.66
2023-01-08,50503.64
2023-01-09,47403.85
2023-01-09,50505.25
2023-01-10,49131.67
2023-01-10,45537.72
2023-01-10,54812.01
2023-01-11,39801.84
2023-01-12,41200.5
2023-01-12,46572.36
2023-01-12,52647.17
2023-01-13,56728.18
2023-01-13,39464.94
2023-01-13,48771.57
2023-01-14,53806.54
2023-01-14,48955.9
2023-01-15,55141.06
2023-01-15,56549.6
2023-01-15,49324.24
2023-01-16,41739.6
2023-01-16,35394.6
2023-01-16,42671.66
2023-01-17,47634.83
2023-01-18,48095.91
2023-01-18,41584.91
2023-01-19,40963.5
2023-01-19,50558.05
2023-01-19,39182.4
2023-01-20,38612.52
2023-01-20,40541.56
2023-01-20,40212.9
2023-01-21,71628.01
2023-01-21,61847.89
2023-01-22,68131.26
2023-01-22,48760.22
2023-01-22,50648.22
2023-01-23,47109.74
2023-01-23,39371.26
2023-01-24,48427.67
2023-01-24,51539.63
2023-01-24,41139.1
2023-01-25,51455.29
2023-01-25,40025.87
2023-01-26,48780.99
2023-01-26,36232.08
2023-01-27,40886.37
2023-01-27,39511.54
2023-01-28,67517.58
2023-01-29,50653.7
2023-01-29,49482.62
